item_id,item_name,purchase_price,quantity_purchased,sale_price,quantity_sold,date
302144,Joi Lumi Permanent 4n (4.0),0,0,2.43,30,05/16/25
302145,Joi Lumi Permanent 3n (3.0),0,0,2.43,36,03/11/25
302146,Joi Lumi Permanent 1n (1.0),1.94,36,2.43,36,03/11/25
302148,Joi Lumi Permanent 8na (8.01),0,0,2.43,36,03/11/25
302149,Joi Lumi Permanent 7na (7.01),0,0,2.43,18,03/11/25
302150,Joi Lumi Permanent 6na (6.01),0,0,2.43,18,03/11/25
302155,Joi Lumi Permanent 9nwb (9.07),1.94,36,2.33,18,04/04/25
302156,Joi Lumi Permanent 8nwb (8.07),0,0,2.43,36,03/11/25
302157,Joi Lumi Permanent 7nwb (7.07),0,0,2.43,18,03/11/25
302158,Joi Lumi Permanent 6nwb (6.07),0,0,2.43,18,05/16/25
302159,Joi Lumi Permanent 5nwb (5.07),0,0,2.43,18,03/11/25
302162,Joi Lumi Permanent 8ng (8.03),0,0,2.43,18,03/11/25
302163,Joi Lumi Permanent 7ng (7.03),0,0,2.43,18,03/11/25
302164,Joi Lumi Permanent 6ng (6.03),0,0,2.43,18,03/11/25
302166,Joi Lumi Permanent 4nw (4.077),0,0,2.43,36,05/16/25
302167,Joi Lumi Permanent 5nw (5.077),0,0,2.43,18,03/11/25
302168,Joi Lumi Permanent 6nw (6.077),0,0,2.43,18,03/11/25
302169,Joi Lumi Permanent 7nw (7.077),0,0,2.43,18,03/11/25
302171,Joi Lumi Permanent 6rr (6.66),1.94,72,2.43,18,05/16/25
302173,Joi Lumi Permanent 3rr (3.66),1.94,36,2.33,18,04/04/25
302174,Joi Lumi Permanent 8rrv (6.663),1.94,72,0,0,
302177,Joi Lumi Permanent 7rrc (7.664),0,0,2.43,18,03/11/25
302181,Joi Lumi Permanent 8nrg (8.063),0,0,2.43,18,03/11/25
302190,Joi Lumi Permanent 6nc (6.04),1.94,36,0,0,
302192,Joi Lumi Permanent 7cc (7.44),1.94,36,2.33,18,04/04/25
302193,Joi Lumi Permanent 6cc (6.44),1.94,36,2.33,18,04/04/25
302196,Joi Lumi Permanent 7nv (7.02),0,0,2.43,18,03/11/25
302199,Joi Lumi Permanent 4vv (4.22),1.94,36,2.33,18,04/04/25
302203,Joi Lumi Permanent 7ba (7.8),1.94,36,2.33,18,04/04/25
302204,Joi Lumi Permanent 6ba (6.8),0,0,2.43,18,03/11/25
302205,Joi Lumi Permanent 10ba (10.8),1.94,36,2.33,18,04/04/25
302206,Joi Lumi Permanent 9ba (9.8),1.94,36,2.33,18,04/04/25
302215,Joi Lumi Demi Liq 8n (8.0),2.32,36,2.78,18,04/04/25
302216,Joi Lumi Demi Liq 6n (6.0),0,0,2.9,24,03/11/25
302217,Joi Lumi Demi Liq 5n (5.0),0,0,2.9,27,03/11/25
302219,Joi Lumi Demi Liq 8na (8.01),0,0,2.9,18,03/11/25
302224,Joi Lumi Demi Liq 9nwb (9.07),0,0,2.78,18,06/10/25
302225,Joi Lumi Demi Liq 7nwb (7.07),0,0,2.78,18,06/10/25
302226,Joi Lumi Demi Liq 6nwb (6.07),0,0,2.5,6,06/09/25
302229,Joi Lumi Demi Liq 8ng (8.03),0,0,2.9,18,03/11/25
302245,Joi Lumi Demi Liq 9nv (9.02),0,0,2.9,36,03/11/25
302248,Joi Lumi Demi Liq 9v (9.2),0,0,2.78,36,01/14/25
302249,Joi Lumi Demi Liq 7v (7.2),0,0,2.78,18,06/10/25
302251,Joi Lumi Demi Liq 10sb (10.8),2.32,72,2.78,90,06/10/25
302252,Joi Lumi Demi Liq 9sb (9.8),0,0,2.51,12,06/10/25
302253,Joi Lumi Demi Liq 7sb (7.8),0,0,2.78,18,06/10/25
302256,Joi Lumi Demi Liq Clear,0,0,2.9,36,03/11/25
302284,Joi Lumi 10 Volume Creme Developer,0,0,4.81,12,03/11/25
302287,Joi Lumi 20 Volume Creme Developer,0,0,4.81,48,03/11/25
303621,Milk Bone Medium Original Dog,1.9417,2136,2.71,5400,06/30/25
303622,Milk Bone Large Original Dog,1.9417,2940,2.73,2940,06/17/25
303628,Milk Bone Small Org Dog Biscuit,1.9417,3780,2.73,3780,06/30/25
303630,Milk Bone Trts Marosnacks,1.4708,9216,2,9216,07/10/25
303632,Milk Bone Flavor Snack,1.9417,3228,2.71,5400,06/30/25
303642,Pup-peroni Lean Beef,17.85,240,18.25,240,06/30/25
304561,Chi Aloe Curl Enhancing Shmp,6.81,12,8.17,12,04/22/25
304564,Chi Aloe Vera Detangling Cond,7.14,12,8.57,12,04/22/25
304571,Chi Aloe Vera Oil,7.94,12,9.53,12,04/22/25
305457,Dramamine All Day Ld Chew Raspberry,3.055,432,3.64,672,01/29/25
305469,Nix Ultra Shampoo,10.5105,96,12.08,48,04/14/25
305484,Badia Celery Salt,0.86,800,1.03,800,04/02/25
305486,Badia Chipotle Ground,1.99,1600,2.39,1600,04/02/25
305487,Badia Dill Weed,0.86,600,1.03,600,04/02/25
305488,Badia Fennel Seed,0.86,400,1.03,400,04/02/25
305490,Badia Jalapeno Ground,1.58,400,1.9,400,04/02/25
305492,Badia Monosodium Glutamate,0.86,288,1.03,288,06/03/25
305500,Badia Sazon Tropical W/anntt&crndr,0.99,480,1.19,240,04/08/25
305504,Badia Taco Seasoning,0.86,120,1.03,120,04/08/25
305514,Badia Organic Crushed Red Pepper,1.44,800,1.73,800,04/02/25
305552,Badia Rotisserie Chicken Seasoning,2.51,360,3.01,360,04/08/25
305586,Badia 14 Spices/all Purpose Seasnng,1.5,360,1.8,360,04/08/25
305591,Badia Barbecue Spice,1.49,180,1.79,180,04/08/25
305595,Badia Chile & Lime,2.11,300,2.53,300,04/02/25
305596,Badia Collard Greens Seasoning,1.81,450,2.17,450,04/02/25
305598,Badia Complete Seasoning,1.44,450,1.73,450,04/02/25
305600,Badia Five Spice/asian All Purpose,1.395,600,1.68,600,04/02/25
305601,Badia Fried Rice Seasoning,1.5,150,1.8,150,04/08/25
305602,Badia Garam Masala/indian All Prps,1.989,600,2.39,600,04/02/25
305603,Badia Garlic Ground With Parsley,1.7,180,2.04,180,04/08/25
305604,Badia Ham Flavored Seasoning,2.61,240,3.13,240,04/02/25
305605,Badia Harlem Garlic Pepper,1.53,600,1.84,600,04/02/25
305607,Badia Holy Smokes Pork & Meat Rub,2.14,120,2.57,120,04/08/25
305608,Badia Italian Seasoning,1.33,150,1.6,150,04/08/25
305609,Badia Jerk Seasoning,1.5,450,1.88,12,03/11/25
305612,Badia Lemon Pepper Seasoning,1.6,300,1.63,660,04/08/25
305626,Badia Poultry Seasoning,1.45,240,1.74,240,04/08/25
305627,Badia Red Lobster-seafood Seasoning,1.94,450,2.33,450,04/02/25
305628,Badia Rib Rub Seasoning,2.14,150,2.57,150,04/08/25
305629,Badia Roasted Garlic,1.78,450,2.14,450,04/02/25
305631,Badia Sazon Complete Seasoning,1.33,300,1.6,300,04/02/25
305635,Badia Sazon With Saffron,1.45,60,1.74,180,04/08/25
305639,Badia Seafood Ssnng Creole Blend,1.45,600,1.74,600,04/02/25
305640,Badia Sumac,1.66,180,1.99,180,04/02/25
305649,Badia Kingsford Garlic & Herbs,1.65,150,1.98,150,04/08/25
305653,Badia Pink Himalayan Salt Can,1.32,480,1.34,480,04/08/25
305654,Badia Smoked Paprika Can,2.06,1200,2.47,1200,04/02/25
305656,Badia Olive Oil Extra Virgin,3.63,600,4.36,864,06/03/25
305860,Badia Annatto Ground,0.86,400,1.03,240,04/08/25
305862,Badia Meat Tenderizer,0.86,200,1.03,80,06/03/25
305863,Badia Pepper Whole Black,0.86,600,1.03,600,04/02/25
305889,Badia Pepper Crushed Red,1.56,480,1.87,960,04/08/25
305896,Badia Adobo With Pepper,1.91,540,2.29,540,04/08/25
305897,Badia Adobo Without Pepper,1.91,540,2.29,540,04/08/25
305898,Badia Garlic Salt & Parsley,1.69,1200,2.03,1200,04/02/25
306497,Ardell Perf Brow Defining Kit-med,2.78,288,0,0,
306506,Ardell Dual Lash Applicator,2.1,288,1.5,5,04/04/25
306507,Ardell Delx Lash Applicator,0,0,1.73,5,04/04/25
306508,Ardell Precision Eyelash Curler,1.44,288,1.73,5,04/04/25
308234,Joi Blonde Life Bright Shmp 300ml,3.95,48,4.74,5,06/10/25
308235,Joi Blonde Life Bright Shmp 1l,9.8,120,11.76,12,06/10/25
308237,Joi Blonde Life Bright Cond 1l,9.9,72,11.88,12,06/10/25
308238,Joi Blonde Life Bright Masque 150ml,4.41,48,6.62,24,03/13/25
308240,Joi Blonde Life Bright Oil 100ml,4.99,240,7.49,24,03/13/25
308246,Joi Defy Damage Protect Shmp 300ml,4.1,360,4.92,8,07/03/25
308247,Joi Defy Damage Protect Shmp 1l,9.8,24,14.7,24,04/21/25
308248,Joi Defy Damage Protect Cond 250ml,4.1,360,6.15,72,03/13/25
308249,Joi Defy Damage Protect Cond 1l,9.9,108,14.85,24,03/13/25
308250,Joi Defy Damage Protect Masque,4.29,72,6.44,24,03/13/25
308251,Joi Defy Damage Protect Shield,4.49,48,6.74,24,03/13/25
308309,Sh-tsh Foam Party,0,0,8.27,24,04/02/25
308310,Sh-tsh Beach N Spray,0,0,7.91,24,04/02/25
308312,Sh-tsh High Tide Finishing Spray,0,0,8.27,12,04/02/25
308313,Sh-sysh Frenzy,6.04,240,0,0,
310108,Mx Bio Hydrasource Dtngl Solution,0,0,17,6,03/26/25
310120,Mx Bio Ult Hydrasource Shamp,0,0,12.16,1,07/03/25
310121,Mx Bio Ult Hydrasource Cond,0,0,12.96,1,07/03/25
310168,Mx Bio Normalizing Shamp,0,0,12.16,24,04/22/25
310875,Joi Joifull Volumizing Shmp 300ml,3.64,24,5.46,24,04/21/25
310876,Joi Joifull Volumizing Shmp 1l,8.2,12,12.3,12,04/21/25
310877,Joi Joifull Volumizing Cond 250ml,3.64,24,5.46,24,04/21/25
310878,Joi Joifull Volumizing Cond 1l,8.3,12,12.45,12,04/21/25
310879,Joi Joifull Volumizing Styler 100ml,4.04,24,6.06,24,03/13/25
310880,Joi Hydrasplash Shmp 300ml,3.64,24,5.46,24,04/21/25
310881,Joi Hydrasplash Shmp 1l,8.2,12,12.3,12,04/21/25
310882,Joi Hydrasplash Cond 250ml,3.64,48,5.46,48,04/21/25
310883,Joi Hydrasplash Cond 1l,8.3,12,12.45,12,04/21/25
310884,Joi Hydrasplash Gelee Masque 150ml,0,0,5.74,24,03/11/25
310885,Joi Moisture Recovery Shmp 300ml,3.5,144,5.25,48,04/21/25
310886,Joi Moisture Recovery Shmp 1l,8.3,48,12.45,48,04/21/25
310888,Joi Moisture Recovery Cond 250ml,3.5,144,5.25,72,04/21/25
310889,Joi Moisture Recovery Cond 1l,8.7,48,13.05,132,04/21/25
310891,Joi Moisture Recovery Trt Blm 250ml,4.08,1200,6.12,24,03/13/25
310892,Joi Moisture Recovery Trt Blm 500ml,9.95,48,14.93,24,03/13/25
310934,Se Bliss Escp 15oz Wash,2.145,1740,2.47,768,05/06/25
311578,Purox Multipurpose Clnr Ocean Fresh,2.55,6,3.06,6,06/24/25
311579,Purox Pomegranate Liquid,1.5,240,1.2,240,04/04/25
311756,Hfs-fshn Tape Tin Value 3 Pack,6.5,288,6.46,288,01/03/25
311758,Hfs-fshn Tape 18 Ct Flat Pack,1.38,960,1.53,912,05/02/25
311778,Hfs-no-show Concealr Dspsbl Coverup,0,0,3.4,240,07/02/25
311779,Hfs-silicone Cover Ups Medium,4.4,180,4.35,600,07/02/25
311780,Hfs-silicone Cover Ups Dark,4.3,120,4.47,108,05/02/25
313457,Sh-hsh Styling Paste,0,0,7.91,20,04/02/25
313460,Sh-sysh Matte Clay,6.04,240,0,0,
313641,Purox Apple Liquid,0.65,12,0.78,12,06/24/25
314896,Joi Defy Damage Pro Series 1 358ml,0,0,17.81,11,01/14/25
314898,Joi Defy Damage Pro Series 2 500ml,0,0,14.28,11,01/14/25
314901,Joi K-pak Shampoo 300ml,3.5,24,5.25,24,04/21/25
314902,Joi K-pak Shampoo 1l,7.8,72,11.7,72,04/21/25
314905,Joi K-pak Conditioner 250ml,3.5,72,5.25,72,04/21/25
314906,Joi K-pak Conditioner 1l,7.9,24,11.85,24,04/21/25
314910,Joi K-pak Hydrator 250ml,3.85,24,5.78,24,04/21/25
314911,Joi K-pak Hydrator 1l,9.45,60,14.18,60,04/21/25
314918,Joi K-pak Clr Thpy Shmp 300ml,3.5,240,5.25,66,03/13/25
314919,Joi K-pak Clr Thpy Shmp 1l,8.3,24,12.45,24,04/21/25
314921,Joi K-pak Clr Thpy Cond 250ml,3.5,24,5.25,24,04/21/25
314922,Joi K-pak Clr Thpy Cond 1l,8.7,72,13.05,72,04/21/25
314924,Joi K-pak Clr Thpy Lust Lk Tr 140ml,4.1,24,6.15,24,03/13/25
314925,Joi K-pak Clr Thpy Lust Lk Tr 250ml,5.3,24,7.95,24,03/13/25
314927,Joi K-pak Clr Thpy Lust Lk Pf Spry,4.95,24,7.43,24,03/13/25
314928,Joi K-pak Clr Thpy Lust Lk Glss Oil,4.85,24,7.28,24,03/13/25
314930,Joi Sty Dream Blowout Protect Creme,4.25,24,6.38,24,03/13/25
315400,Rk Seq 03v Orchid,0,0,4.45,6,06/10/25
315406,Rk Seq 04nb Maple,0,0,4.45,9,02/11/25
315423,Rk Seq 6gn Green Moss,0,0,4.45,6,02/11/25
315425,Rk Seq 06gb Toffee,0,0,5.22,6,02/11/25
315452,Rk Seq Gloss 07p,0,0,5.26,6,02/11/25
315952,Brut Classic Deodorant(round-solid),1.68,3960,1.79,3168,06/26/25
315953,Brut Classic Deodorant(oval-solid),1.68,7920,1.86,1800,06/23/25
315990,Pert Classic Clean,3.35,192,4.02,16,06/10/25
316012,Vitalis Hair Tonic,3.98,936,4.34,1872,03/24/25
317983,Purox Pine -multi Surface Cleaner,1.5,12,1.8,12,06/24/25
317984,Purox Pine -multi Surface Cleaner,3.1,576,1.79,576,04/04/25
319109,Joi Bl Lfe Brighten Cond 250ml,3.95,48,4.74,24,06/10/25
319111,Joi K-pak Cuticle Sealer 1l,7.6,24,9.12,12,06/10/25
319113,Joi Hydrasplash Replenish Leave-in,4.59,24,6.89,24,03/13/25
319185,Enr 522bp4h.bw Max 9v4 Dbl Wide,4.7508,936,5.24,936,05/29/25
319502,Ardell Remy Lash 778,0,0,3,5,04/04/25
319537B,Stern-x Bleach 3% Reg Strenght,1.5,2400,1.8,2400,06/24/25
319538,Stern-x 6% X/s Bleach,2.22,192,2.66,192,06/24/25
319551,Ardell 3d Faux Mink 858,2.35,288,2.82,5,04/04/25
319553,Ardell 3d Faux Mink 857,0,0,2.82,5,04/04/25
319958,Lrp Effaclar Mat Mattfying Moisturz,0,0,24.88,6,04/22/25
319963,Lrp Effaclar Toner Astringent Lotin,0,0,17.96,3,04/22/25
319971,Lrp Toleriane Hydra Gentle Cleanser,0,0,9.66,5,04/22/25
319998,Lrp Retinol B3 Serum,0,0,31.09,3,04/22/25
320000,Lrp Substiane Riche,0,0,40.76,6,04/22/25
320001,Lrp Vitamin C Serum,0,0,31.09,3,04/22/25
320014,Lrp Anthelios 60 Cooling Wtr Lotion,0,0,26.26,5,04/22/25
320023,Vichy Aqualia Thrm Awknng Eye Balm,0,0,24.19,3,04/22/25
320025,Vichy Aqualia Thrm Minerl Water Gel,0,0,24.19,6,04/22/25
320026,Vichy Aqualia Thermal Night Spa,0,0,24.19,6,04/22/25
320039,Vichy Liftactiv Peptide-c Spf 30,0,0,31.1,3,04/22/25
320042,Vichy Liftactiv Supreme,0,0,31.1,6,04/22/25
320047,Vichy Mineral 89,0,0,20.72,6,04/22/25
320049,Vichy Mineral 89 Eyes,0,0,17.27,3,04/22/25
320059,Vichy Purete Thml Micellar Wtr C/o,0,0,13.81,3,06/10/25
320060,Vichy Purete Thml Micellar Wtr Sens,0,0,13.81,3,06/10/25
320065,Vichy 24 Hour Dry-touch Deodorant,0,0,13.81,2,06/10/25
320069,Vichy Ideal Sl M Tintd Scn Lt Spf60,0,0,24.18,2,04/22/25
320654,Og Silkcut Intro Cs 6.5in,36.32,12,0,0,
320719,Og Brush Cleaner - Blue 6pc Display,0,0,24.78,2,03/11/25
320724,Og Brush Cleaner Blue,0,0,3.47,2,04/22/25
320735,Og Titanium+ion 1 1/2in Flat Iron,0,0,50.34,4,04/22/25
320736,Og Ceramic+ion Hair Dryer,36,2,0,0,
320744,Og Ceramic + Ion Thermal 12pc Displ,50.25,2,62.81,2,03/11/25
320748,Og Crmc+ion Spd Xl Thrm 12pc Disp-m,59.75,2,74.69,4,03/11/25
320761,Og Ceramic+ion Thermal 1/2in,0,0,3.7,6,03/11/25
320762,Og Ceramic+ion Thermal 3/4in,0,0,3.7,6,03/11/25
320763,Og Ceramic+ion Thermal 1in,0,0,4.01,6,03/11/25
320764,Og Ceramic+ion Thermal 1 3/8in,3.44,24,4.13,12,01/23/25
320765,Og Ceramic+ion Thermal 1 3/4in,0,0,4.54,12,03/27/25
320766,Og Ceramic+ion Thermal 2 1/8in,0,0,5.09,12,03/27/25
320767,Og Ceramic+ion Mega 3 1/2in,0,0,6.35,12,03/27/25
320768,Og Ceramic+ion Mega 4 1/4in,0,0,8.04,6,02/04/25
320770,Og Ceramic+ion Spd Xl Thrml 1 3/8in,4.11,12,4.93,4,04/22/25
320771,Og Ceramic+ion Spd Xl Thrml 1 3/4in,4.53,12,5.44,4,04/22/25
320772,Og Ceramic+ion Spd Xl Thrml 2 1/8in,5.2,12,6.24,4,04/22/25
320773,Og Ceramic+ion Spd Xl Thrml 3 1/2in,0,0,7.68,4,04/22/25
320783,Og Ceramic+ion Xl Pro Sm,3.32,6,0,0,
320784,Og Ceramic+ion Xl Pro Lg,3.9,30,4.88,6,03/11/25
320785,Og Ceramic+ion Xl Pro Vnt,4.49,30,5.39,12,02/07/25
320797,Og Prothermal 1in,2.67,12,3.2,4,04/22/25
320798,Og Prothermal 1 1/4in,2.9,12,3.48,4,04/22/25
320799,Og Prothermal 1 3/4in,3.15,12,3.78,4,04/22/25
320800,Og Prothermal 2 1/4in,3.64,12,4.37,4,04/22/25
320801,Og Prothermal 3 1/2in,0,0,5.45,4,04/22/25
320823,Og Ecohair Thermal 1in,0,0,3.88,3,02/04/25
320824,Og Ecohair Thermal 1 1/4in,0,0,4.45,3,02/04/25
320825,Og Ecohair Thermal 1 3/4in,0,0,5.18,3,02/04/25
320826,Og Ecohair Thermal 2in,0,0,6.47,3,02/04/25
320834,Og Fingerbrush 12-pc Display,0,0,79.31,2,03/11/25
320838,Og Fingerbrush Medium,0,0,4.38,6,03/11/25
320839,Og Fingerbrush Large,0,0,4.25,1,06/09/25
320841,Og Fingerbrush Combo Medium,0,0,5.03,12,03/27/25
320842,Og Fingerbrush Combo Grande,0,0,5.66,12,03/27/25
320867,Og Heatpro Thermal Round 1/2in,4.3,6,0,0,
320868,Og Heatpro Thermal Round 1in,4.3,6,0,0,
320869,Og Heatpro Thermal Round 1 1/4in,4.72,24,5.66,6,03/27/25
320870,Og Heatpro Thermal Round 1 3/4in,5.29,12,5.99,1,06/09/25
320871,Og Heatpro Thermal Round 2 1/8in,6.03,6,6.25,1,06/09/25
320872,Og Heatpro Thermal Round 2 3/4in,7.25,18,8.7,4,02/04/25
320878,Og Idetangle 12-pc Display,38.03,2,45.64,1,04/22/25
320879,Og Idetangle Fine Hair,2.7,12,3.38,6,03/11/25
320880,Og Idetangle Medium Hair,2.88,12,3.6,6,03/11/25
320881,Og Idetangle Thick Hair,2.84,12,3.55,6,03/11/25
320907,Og Nanothermic Therm 12ea Display,52.24,2,65.3,2,03/11/25
320908,Og Nanothermic Thermal 18pc Display,82.52,2,103.15,1,03/11/25
320919,Og Nanothermic Thermal 1in,0,0,3.9,3,02/04/25
320920,Og Nanothermic Thermal 1 1/4in,3.52,12,4.4,6,03/11/25
320921,Og Nanothermic Thermal 1 3/4in,4,12,5,6,03/11/25
320922,Og Nanothermic Thermal 2 1/8in,4.45,6,5.34,12,03/27/25
320923,Og Nanothermic Thermal 2 3/4in,5.77,6,6.92,12,03/27/25
320924,Og Nanothermic Thermal 3 1/4in,0,0,8.58,6,03/27/25
320931,Og Nanothermic Styler Paddle,0,0,5.16,12,03/27/25
320988,Og Empty Single Sided Floor Display,181.88,1,0,0,
320991,Og Mpty 2lvl Cn Mrndr (hd 6ptc Dsp),0,0,21.83,2,03/27/25
320993,Og Silver 6pc Empty Display,4.37,12,5.46,4,03/11/25
320994,Og Silver 12pc Empty Display,4.37,20,5.46,6,03/11/25
320995,Og Silver 16pc Empty Display,0,0,4.86,2,03/11/25
321082,Joi Defy Damage Protect Masque 50ml,0.23,48,0.29,48,03/11/25
321083,Joi Defy Damage Protect Shield 50ml,0.23,48,0.29,48,03/11/25
321091,Joi Moisture Recovery Shmp 50ml,0.2,96,0.24,30,07/03/25
321092,Joi Moisture Recovery Cond 50ml,0.2,96,0.24,30,07/03/25
321101,Joi Lumi Pc Youth Lock 8nn (8.00),1.94,36,2.33,18,06/10/25
321102,Joi Lumi Pc Youth Lock 7nn (7.00),1.94,72,2.33,6,06/10/25
321103,Joi Lumi Pc Youth Lock 6nn (6.00),1.94,216,2.33,6,06/10/25
321105,Joi Lumi Pc Youth Lock 4nn (4.00),1.94,216,2.33,216,05/05/25
321106,Joi Lumi Pc Youth Lock 2nn (2.00),1.94,216,2.33,6,06/10/25
321111,Joi Lumi Pc Youth Lock 3nna (3.001),1.94,72,1.9,72,05/05/25
321114,Joi Lumi Pc Youth Lock 8nng (8.003),1.94,36,2.33,6,06/10/25
321115,Joi Lumi Pc Youth Lock 6nng (6.003),1.94,36,2.43,36,03/11/25
321116,Joi Lumi Pc Youth Lock 7nng (7.003,1.94,36,2.43,36,03/11/25
321117,Joi Lumi Pc Youth Lock 9nng (9.003),1.94,36,2.43,36,03/11/25
321119,Joi Lumi Demi Liq 7n (7.0),0,0,2.9,36,03/11/25
321120,Joi Lumi Demi Liq 4n (4.0),0,0,2.9,30,03/11/25
321122,Joi Lumi Demi Liq 6aa (6.11),0,0,2.78,18,06/10/25
321200,Joi Vkc Intensity Amethyst Violet,3.15,24,3.78,24,01/14/25
321299,Joi Vero Wide Tint Brush (gold),0.1,50,0.01,25,04/02/25
321300,Joi Vero Narrow Tint Brush (gold),0.01,25,0,0,
321530,Ardell Indiv Diy Extension Kit,3.15,288,0,0,
321534,Ardell Faux Mink 817-multipk,6.3,288,0,0,
321612,Chi Enviro 54 Natural Hold Hr Spy,6.36,12,7.63,12,04/22/25
321613,Chi Enviro 54 Firm Hold Hairspray,6.36,12,7.63,12,04/22/25
3236,D&l Fade Resist Honey Blonde 378,0,0,3.08,36,01/28/25
330006,Joi Holiday Duo Box Blonde Life,0,0,0.13,10,03/11/25
330007,Joi Holiday Duo Box Defy Damage,0,0,0.13,10,03/11/25
330010,Yardley Creamy Coconut Soap,0.67,9504,0.7,9504,07/07/25
330015,Klearall Windshield Washer Antifog,1.65,24,1.98,24,06/24/25
330348,Ardell Wispies Clusters Combo Pk,0,0,3.06,5,04/04/25
330354,Ardell Extension Fx L Curl,1.75,288,0,0,
330357,Ardell Magnet Lash & Linr-110,0,0,6,72,06/10/25
330368,Ardell Faux Mink 814 Twin Pk,0,0,4.2,5,04/04/25
330371,Ardell Faux Mink Dmi Wpies-multipk,0,0,7.56,5,04/04/25
330372,Ardell 3d Faux Mink 854,2.354,288,0,0,
330374,Ardell 3d Faux Mink 854-multipk,5.5,288,0,0,
330375,Ardell Naked Lash 420,1.6,288,0,0,
330376,Ardell Naked Lash 421,1.6,288,1.92,72,06/26/25
330377,Ardell Naked Lash 422,1.6,288,0,0,
330378,Ardell Naked Lash 423,0,0,1.8,5,04/04/25
330379,Ardell Naked Lash 424,1.6,288,1.8,5,04/04/25
330408,Ardell Brow Tint D Brwn Formld Free,4.65,288,0,0,
330409,Ardell Brow Tint St Bk Formld Free,4.65,288,0,0,
330439,Arizona Arnld Plmr Hlf Tea&hlf Lem,0.6042,1296,0.66,1296,04/25/25
330612,Chi Bleach & Shine Lightener,14.6,12,17.52,12,04/22/25
330613,Chi Bleach & Shine Lightener,23.41,12,28.09,12,04/22/25
330671,Bb Kids Sport Spray 50+,4.81,348,5.06,348,06/23/25
330740,Badia Complete Seasoning,0.72,288,0.86,288,06/03/25
330759,Badia Cebolla En Polvo,1.36,600,1.63,600,04/02/25
330760,Badia Cilantro Lime Pepper Salt,1.49,150,1.79,150,04/08/25
330766,Badia Everything Bagel Seasoning,1.55,360,1.86,360,04/02/25
330812,Badia Sriracha Salt,2.21,240,2.65,240,04/02/25
330827,Badia 14 Spcs-all Prps Ssng No Slt,5.27,300,6.32,300,04/02/25
330855,Badia Chili Powder,4.71,180,5.65,108,06/03/25
330860,Badia Cinnamon Powder,4.44,108,5.33,108,06/03/25
330865,Badia Complete Seasoning,4.91,600,5.89,108,06/03/25
330869,Badia Cumin Seed Ground,5.16,108,6.19,108,06/03/25
330875,Badia Fajita Seasoning,4.99,180,5.99,180,04/02/25
330892,Badia Italian Seasoning,2.05,60,2.46,60,04/08/25
330893,Badia Jerk Seasoning,5.09,120,6.11,120,04/08/25
330897,Badia Lemon Pepper Seasoning,4.16,60,4.99,60,06/03/25
330899,Badia M. S. G.,4.16,108,4.99,108,06/03/25
330906,Badia Nonpareils,4.16,120,5.2,12,03/11/25
330913,Badia Orange Pepper,4.2925,160,5.15,160,04/08/25
330916,Badia Paprika,4.05,72,4.86,72,06/03/25
330917,Badia Paprika Smoked,4.49,240,5.39,240,04/08/25
330922,Badia Pepper Black Ground,4.99,300,5.99,300,04/08/25
330928,Badia Pepper Red Ground (cayenne),3.33,480,4,480,04/08/25
331082,Badia Organic Chia Seed Whole,2.99,800,3.23,768,04/08/25
331084,Badia Organic Flax Seed Whole,1.27,400,1.52,400,04/08/25
331099,Badia Hearts Of Palm Can,1.9259,1404,2.32,1404,04/02/25
331103,Badia Minced Garlic In Olive Oil,1.91,1200,2.29,1200,04/02/25
331115,Badia Chimichurri Sauce,4.24,360,5.09,360,04/02/25
331116,Badia Chipotle Mild Sauce,1.14,600,1.37,600,04/02/25
331282,Joi Defy Damage Invincible 180ml,5.15,24,7.73,24,03/13/25
331283,Joi Defy Damage Sleepover 100ml,4.75,48,7.13,24,03/13/25
331355,Ardell Magnet Naked Lash 421,0,0,3,5,04/04/25
331358,Ardell Magnet Naked Lash 424,0,0,3,5,04/04/25
331363,Ardell Naked Lash 420 4pk,5.2,360,3.4,684,05/02/25
331364,Ardell Naked Lash 421 4pk,5.2,288,3.4,684,05/02/25
331373,Ardell 8d Lash 951,0,0,2.58,5,04/04/25
331375,Ardell 8d Lash 953,0,0,2.58,5,04/04/25
331382,Ardell Textureyes 575,0,0,2.1,5,04/04/25
331389,Ardell Aqua Lash 341,0,0,2.1,5,04/04/25
331495,Dramamine Ginger Chew 20 Ct,3.8933,672,4.58,1392,02/27/25
331497,Phazyme Ultimate 500mg 20ct Gel Tab,5.2,528,6.08,1584,01/28/25
331798,Ht Tanning Oil Pumpspry Spf25,2.68,1536,5.23,1536,05/12/25
331801,Ht Island Sport Ltn Spf 50+,3.58,792,5.17,792,05/12/25
331812,Ht Island Sport Cs Spf30,5.25,348,5.64,348,04/24/25
331813,Us Ht Antioxidant Spf30,3.26,72,3.4,72,03/31/25
331814,Schick Xtrm-2 Mens 12ct,3.05,2160,3.42,2160,06/23/25
331816,Ht Island Sport C-spray Spf 50+,5.25,696,5.78,732,06/23/25
331819,Ht Silkhyd Wghtles Cs Spf50,5.16,1728,6,1728,05/12/25
331820,Us Slk Hydra Weightlss Sfp50,5.5,396,5.66,792,06/23/25
331821,Bb Kids Sport Ltn Spf50+,4.73,420,4.95,420,06/23/25
3322,Ssc Magic Shave Powder Gold,0,0,2.16,0,02/14/25
